,contestId,handle,rank,oldRating,newRating,startTimeSeconds,acceptance_rate,avg_rating,dp,divide and conquer,two pointers,binary search,dfs and similar,dsu,games,sortings,graphs,data structures,brute force,schedules,probabilities,strings,chinese remainder theorem,geometry,bitmasks,implementation,matrices,trees,combinatorics,number theory,constructive algorithms,ternary search,interactive,greedy,shortest paths,math,hashing,flows,string suffix structures,graph matchings,fft,2-sat,*special,meet-in-the-middle,expression parsing,changeRating,date
963,230.0,Messi,420.0,1513.0,1536.0,1349105400.0,0.4055944055944055,1262.0689655172414,3.0,0.0,1.0,3.0,2.0,1.0,0.0,12.0,2.0,2.0,14.0,0.0,0.0,6.0,0.0,4.0,1.0,32.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,16.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2012-10-01 15:30:00
964,231.0,Messi,96.0,1536.0,1678.0,1349623800.0,0.4121621621621621,1265.573770491803,3.0,0.0,1.0,4.0,2.0,1.0,0.0,13.0,2.0,2.0,14.0,0.0,0.0,6.0,0.0,4.0,1.0,33.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2012-10-07 15:30:00
965,233.0,Messi,24.0,1678.0,1753.0,1349969400.0,0.4276315789473684,1272.3076923076924,3.0,0.0,2.0,5.0,2.0,1.0,0.0,14.0,2.0,2.0,16.0,0.0,0.0,6.0,0.0,5.0,1.0,33.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,19.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2012-10-11 15:30:00
966,258.0,Messi,406.0,1753.0,1700.0,1356190200.0,0.4248704663212435,1271.428571428571,3.0,0.0,2.0,6.0,3.0,2.0,0.0,14.0,3.0,2.0,17.0,0.0,0.0,6.0,0.0,5.0,1.0,34.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,21.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,2012-12-22 15:30:00
967,261.0,Messi,311.0,1700.0,1678.0,1358091000.0,0.4278350515463917,1269.0140845070423,3.0,0.0,2.0,6.0,3.0,2.0,0.0,14.0,3.0,2.0,17.0,0.0,0.0,6.0,0.0,5.0,1.0,34.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,22.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,2013-01-13 15:30:00
968,263.0,Messi,358.0,1678.0,1618.0,1358350200.0,0.4263959390862944,1270.8333333333333,3.0,0.0,2.0,6.0,3.0,2.0,0.0,15.0,3.0,2.0,17.0,0.0,0.0,6.0,0.0,5.0,1.0,34.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,23.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,2013-01-16 15:30:00
969,270.0,Messi,181.0,1618.0,1673.0,1359732600.0,0.4279279279279279,1270.7317073170732,3.0,0.0,2.0,6.0,5.0,2.0,0.0,17.0,4.0,2.0,20.0,0.0,1.0,6.0,0.0,5.0,1.0,40.0,3.0,0.0,1.0,4.0,9.0,0.0,0.0,24.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2013-02-01 15:30:00
970,271.0,Messi,687.0,1673.0,1586.0,1360596600.0,0.4224137931034483,1274.1176470588234,3.0,0.0,2.0,7.0,5.0,2.0,0.0,18.0,4.0,3.0,20.0,0.0,1.0,6.0,0.0,6.0,1.0,43.0,3.0,0.0,1.0,4.0,9.0,0.0,0.0,26.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.0,2013-02-11 15:30:00
971,272.0,Messi,276.0,1586.0,1622.0,1360769400.0,0.4279835390946502,1272.5274725274726,3.0,0.0,2.0,9.0,5.0,2.0,0.0,18.0,4.0,4.0,24.0,0.0,1.0,7.0,0.0,6.0,1.0,44.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,26.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2013-02-13 15:30:00
972,275.0,Messi,1498.0,1622.0,1536.0,1361374200.0,0.428,1273.404255319149,3.0,0.0,2.0,9.0,5.0,2.0,0.0,18.0,4.0,5.0,24.0,0.0,1.0,7.0,0.0,6.0,1.0,47.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,26.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,2013-02-20 15:30:00
973,276.0,Messi,340.0,1536.0,1582.0,1361719800.0,0.4137931034482758,1269.4736842105262,3.0,0.0,2.0,9.0,5.0,2.0,0.0,18.0,4.0,5.0,24.0,0.0,1.0,7.0,0.0,6.0,1.0,48.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,26.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2013-02-24 15:30:00
974,278.0,Messi,923.0,1582.0,1501.0,1362065400.0,0.415807560137457,1288.118811881188,4.0,0.0,2.0,9.0,7.0,4.0,1.0,19.0,6.0,6.0,24.0,0.0,1.0,7.0,0.0,6.0,2.0,51.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,29.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-81.0,2013-02-28 15:30:00
975,289.0,Messi,1318.0,1501.0,1414.0,1364916600.0,0.407624633431085,1282.6923076923076,4.0,0.0,2.0,9.0,7.0,5.0,1.0,19.0,6.0,6.0,25.0,0.0,1.0,7.0,0.0,6.0,2.0,53.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,29.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-87.0,2013-04-02 15:30:00
976,298.0,Messi,355.0,1414.0,1523.0,1366385400.0,0.4022988505747126,1280.952380952381,4.0,0.0,2.0,9.0,7.0,5.0,1.0,19.0,6.0,6.0,26.0,0.0,1.0,7.0,0.0,6.0,2.0,54.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,29.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,109.0,2013-04-19 15:30:00
977,318.0,Messi,313.0,1523.0,1572.0,1371223800.0,0.4028169014084507,1283.3333333333333,4.0,0.0,2.0,9.0,7.0,5.0,1.0,20.0,6.0,6.0,27.0,0.0,1.0,7.0,0.0,6.0,2.0,56.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,32.0,3.0,31.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,2013-06-14 15:30:00
978,334.0,Messi,127.0,1572.0,1693.0,1374913800.0,0.3945945945945946,1282.882882882883,4.0,0.0,3.0,9.0,7.0,5.0,1.0,20.0,6.0,6.0,27.0,0.0,1.0,8.0,0.0,6.0,2.0,57.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,33.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,121.0,2013-07-27 08:30:00
979,350.0,Messi,154.0,1693.0,1717.0,1380641400.0,0.3926940639269406,1284.2105263157894,4.0,0.0,3.0,9.0,7.0,5.0,1.0,21.0,6.0,6.0,27.0,0.0,1.0,8.0,0.0,6.0,2.0,58.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,33.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,2013-10-01 15:30:00
980,351.0,Messi,456.0,1717.0,1656.0,1380900600.0,0.391304347826087,1288.034188034188,4.0,0.0,3.0,9.0,7.0,5.0,1.0,22.0,7.0,6.0,28.0,0.0,1.0,8.0,0.0,6.0,2.0,60.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,35.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-61.0,2013-10-04 15:30:00
981,353.0,Messi,524.0,1656.0,1590.0,1381419000.0,0.3883089770354906,1288.135593220339,4.0,0.0,3.0,9.0,7.0,5.0,1.0,23.0,7.0,6.0,28.0,0.0,1.0,8.0,0.0,6.0,2.0,61.0,3.0,0.0,1.0,6.0,10.0,0.0,0.0,35.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-66.0,2013-10-10 15:30:00
982,358.0,Messi,140.0,1590.0,1692.0,1382715000.0,0.3837209302325581,1290.0,4.0,0.0,3.0,9.0,7.0,5.0,1.0,23.0,7.0,6.0,28.0,0.0,1.0,8.0,0.0,6.0,2.0,63.0,3.0,0.0,1.0,7.0,10.0,0.0,0.0,35.0,3.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,102.0,2013-10-25 15:30:00
983,361.0,Messi,283.0,1692.0,1634.0,1384102800.0,0.3885714285714285,1300.0,5.0,0.0,3.0,9.0,7.0,5.0,1.0,23.0,7.0,6.0,33.0,0.0,1.0,10.0,0.0,6.0,2.0,66.0,3.0,0.0,1.0,7.0,10.0,0.0,0.0,36.0,3.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-58.0,2013-11-10 17:00:00
984,362.0,Messi,583.0,1634.0,1560.0,1384443000.0,0.3908918406072106,1295.3125,5.0,0.0,3.0,9.0,7.0,5.0,1.0,23.0,7.0,6.0,33.0,0.0,1.0,10.0,0.0,6.0,2.0,67.0,3.0,0.0,1.0,8.0,12.0,0.0,0.0,36.0,3.0,37.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-74.0,2013-11-14 15:30:00
985,369.0,Messi,376.0,1560.0,1596.0,1385739000.0,0.3870967741935484,1294.7368421052631,7.0,0.0,3.0,9.0,7.0,5.0,1.0,24.0,7.0,7.0,34.0,0.0,1.0,10.0,0.0,6.0,2.0,70.0,3.0,0.0,1.0,8.0,12.0,0.0,0.0,37.0,3.0,39.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,2013-11-29 15:30:00
986,373.0,Messi,246.0,1596.0,1625.0,1386943200.0,0.3838028169014084,1294.074074074074,7.0,0.0,3.0,9.0,8.0,5.0,1.0,24.0,8.0,7.0,34.0,0.0,1.0,10.0,0.0,6.0,2.0,71.0,3.0,1.0,1.0,8.0,12.0,0.0,0.0,38.0,3.0,39.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,2013-12-13 14:00:00
987,376.0,Messi,424.0,1625.0,1571.0,1387893600.0,0.3859649122807017,1293.4306569343066,7.0,0.0,4.0,9.0,8.0,5.0,1.0,25.0,8.0,7.0,34.0,0.0,1.0,10.0,0.0,6.0,2.0,72.0,3.0,1.0,1.0,8.0,12.0,0.0,0.0,39.0,3.0,39.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-54.0,2013-12-24 14:00:00
988,378.0,Messi,207.0,1571.0,1655.0,1388331000.0,0.3860869565217391,1290.6474820143883,7.0,0.0,4.0,9.0,8.0,5.0,1.0,25.0,8.0,7.0,34.0,0.0,1.0,10.0,0.0,6.0,2.0,74.0,3.0,1.0,1.0,8.0,12.0,0.0,0.0,39.0,3.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.0,2013-12-29 15:30:00
989,381.0,Messi,186.0,1655.0,1685.0,1389540600.0,0.38860103626943,1289.43661971831,7.0,0.0,4.0,9.0,9.0,5.0,1.0,26.0,8.0,7.0,35.0,0.0,1.0,10.0,0.0,6.0,2.0,75.0,3.0,1.0,1.0,8.0,12.0,0.0,0.0,39.0,3.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,2014-01-12 15:30:00
990,382.0,Messi,56.0,1685.0,1755.0,1389972600.0,0.3927958833619211,1289.041095890411,7.0,0.0,6.0,11.0,9.0,5.0,1.0,27.0,8.0,7.0,36.0,0.0,1.0,10.0,0.0,6.0,2.0,78.0,3.0,1.0,1.0,8.0,12.0,0.0,0.0,41.0,3.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,2014-01-17 15:30:00
991,383.0,Messi,607.0,1755.0,1686.0,1390231800.0,0.3949152542372881,1301.3333333333333,7.0,0.0,6.0,12.0,10.0,5.0,1.0,28.0,9.0,7.0,36.0,0.0,1.0,10.0,0.0,6.0,2.0,81.0,3.0,2.0,1.0,8.0,12.0,0.0,0.0,42.0,3.0,41.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-69.0,2014-01-20 15:30:00
992,385.0,Messi,140.0,1686.0,1717.0,1390577700.0,0.3952702702702703,1303.3112582781455,7.0,0.0,6.0,12.0,10.0,5.0,1.0,28.0,9.0,8.0,36.0,0.0,1.0,10.0,0.0,6.0,2.0,81.0,3.0,2.0,1.0,8.0,12.0,0.0,0.0,43.0,3.0,41.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,2014-01-24 15:35:00
993,388.0,Messi,657.0,1717.0,1660.0,1391442000.0,0.3986710963455149,1302.5477707006369,8.0,0.0,7.0,13.0,10.0,5.0,1.0,28.0,9.0,9.0,40.0,0.0,1.0,11.0,0.0,6.0,2.0,86.0,3.0,2.0,1.0,9.0,12.0,0.0,0.0,47.0,3.0,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-57.0,2014-02-03 15:40:00
994,400.0,Messi,78.0,1660.0,1733.0,1394033400.0,0.3996683250414594,1303.1645569620252,8.0,0.0,7.0,13.0,10.0,5.0,1.0,29.0,9.0,9.0,40.0,0.0,1.0,11.0,0.0,6.0,2.0,86.0,3.0,2.0,1.0,9.0,12.0,0.0,0.0,48.0,3.0,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,2014-03-05 15:30:00
995,407.0,Messi,445.0,1733.0,1678.0,1396162800.0,0.4102167182662539,1313.2530120481929,8.0,0.0,7.0,13.0,12.0,5.0,1.0,30.0,11.0,9.0,41.0,1.0,1.0,11.0,0.0,6.0,2.0,91.0,3.0,2.0,1.0,9.0,14.0,0.0,0.0,49.0,3.0,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-55.0,2014-03-30 07:00:00
996,415.0,Messi,170.0,1678.0,1692.0,1396798800.0,0.405446293494705,1317.7514792899408,9.0,0.0,7.0,13.0,12.0,6.0,1.0,30.0,11.0,9.0,43.0,1.0,1.0,11.0,0.0,7.0,2.0,94.0,3.0,2.0,1.0,9.0,15.0,0.0,0.0,49.0,3.0,46.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,2014-04-06 15:40:00
997,416.0,Messi,583.0,1692.0,1608.0,1397376000.0,0.4152046783625731,1321.6216216216217,12.0,0.0,7.0,15.0,12.0,6.0,1.0,31.0,11.0,9.0,45.0,1.0,1.0,11.0,0.0,7.0,4.0,106.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,58.0,3.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-84.0,2014-04-13 08:00:00
998,433.0,Messi,113.0,1608.0,1680.0,1400914800.0,0.4159420289855072,1321.9251336898396,13.0,0.0,8.0,15.0,12.0,6.0,1.0,31.0,11.0,9.0,46.0,1.0,1.0,11.0,0.0,7.0,4.0,108.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,59.0,3.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,72.0,2014-05-24 07:00:00
999,435.0,Messi,102.0,1680.0,1725.0,1401463800.0,0.4140401146131805,1320.1058201058202,14.0,0.0,8.0,15.0,12.0,6.0,1.0,32.0,11.0,9.0,47.0,1.0,1.0,11.0,0.0,7.0,4.0,110.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,59.0,3.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,45.0,2014-05-30 15:30:00
1000,442.0,Messi,426.0,1725.0,1664.0,1403191800.0,0.4159544159544159,1320.3125,14.0,0.0,8.0,15.0,12.0,6.0,1.0,32.0,11.0,9.0,47.0,1.0,1.0,11.0,0.0,7.0,4.0,112.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,60.0,3.0,51.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-61.0,2014-06-19 15:30:00
1001,445.0,Messi,551.0,1664.0,1591.0,1404651900.0,0.4151472650771388,1333.1632653061224,14.0,0.0,8.0,15.0,12.0,6.0,1.0,32.0,11.0,10.0,48.0,1.0,3.0,11.0,0.0,7.0,5.0,113.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,63.0,3.0,53.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-73.0,2014-07-06 13:05:00
1002,447.0,Messi,93.0,1591.0,1720.0,1405256400.0,0.4144645340751043,1332.828282828283,14.0,0.0,8.0,15.0,14.0,7.0,1.0,32.0,11.0,10.0,48.0,1.0,3.0,11.0,0.0,7.0,5.0,114.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,64.0,3.0,53.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,129.0,2014-07-13 13:00:00
1003,449.0,Messi,513.0,1720.0,1656.0,1405774800.0,0.4095238095238095,1329.8507462686566,15.0,0.0,8.0,15.0,14.0,7.0,1.0,32.0,11.0,10.0,48.0,1.0,3.0,11.0,0.0,7.0,5.0,116.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,65.0,3.0,53.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-64.0,2014-07-19 13:00:00
1004,458.0,Messi,572.0,1656.0,1591.0,1407690000.0,0.4056603773584906,1329.8507462686566,15.0,0.0,8.0,15.0,14.0,7.0,1.0,32.0,11.0,10.0,48.0,1.0,3.0,11.0,0.0,7.0,5.0,116.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,65.0,3.0,53.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-65.0,2014-08-10 17:00:00
1005,459.0,Messi,288.0,1591.0,1685.0,1408116600.0,0.4013333333333333,1329.8507462686566,15.0,0.0,8.0,15.0,14.0,7.0,1.0,32.0,11.0,10.0,48.0,1.0,3.0,11.0,0.0,7.0,5.0,116.0,3.0,2.0,4.0,12.0,17.0,0.0,0.0,65.0,3.0,53.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,94.0,2014-08-15 15:30:00
1006,462.0,Messi,83.0,1685.0,1754.0,1409061600.0,0.4,1331.3725490196075,15.0,1.0,8.0,15.0,14.0,7.0,1.0,34.0,11.0,11.0,48.0,1.0,3.0,11.0,0.0,7.0,5.0,118.0,3.0,2.0,5.0,12.0,17.0,0.0,0.0,65.0,3.0,53.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69.0,2014-08-26 14:00:00
1007,477.0,Messi,320.0,1754.0,1863.0,1413122400.0,0.4007782101167315,1327.2727272727273,15.0,1.0,8.0,15.0,14.0,7.0,1.0,35.0,11.0,11.0,51.0,1.0,3.0,11.0,0.0,7.0,5.0,122.0,3.0,2.0,5.0,12.0,17.0,0.0,0.0,66.0,3.0,54.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109.0,2014-10-12 14:00:00
1008,526.0,Messi,843.0,1863.0,1856.0,1428165300.0,0.4035532994923858,1338.073394495413,17.0,1.0,8.0,16.0,14.0,7.0,1.0,36.0,11.0,13.0,51.0,1.0,3.0,11.0,0.0,7.0,6.0,126.0,3.0,2.0,5.0,12.0,18.0,0.0,0.0,69.0,3.0,57.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-7.0,2015-04-04 16:35:00
1009,533.0,Messi,183.0,1856.0,1889.0,1429286400.0,0.4027603513174404,1341.1764705882354,17.0,1.0,8.0,16.0,15.0,7.0,1.0,36.0,11.0,13.0,53.0,1.0,3.0,11.0,0.0,7.0,6.0,128.0,3.0,2.0,5.0,12.0,18.0,0.0,0.0,71.0,3.0,58.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,33.0,2015-04-17 16:00:00
1010,547.0,Messi,274.0,1889.0,1992.0,1432658100.0,0.4039900249376558,1344.196428571429,18.0,1.0,9.0,16.0,15.0,7.0,2.0,36.0,11.0,13.0,53.0,1.0,3.0,12.0,0.0,7.0,6.0,130.0,3.0,2.0,5.0,12.0,19.0,0.0,0.0,73.0,3.0,59.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103.0,2015-05-26 16:35:00
1011,549.0,Messi,825.0,1992.0,1951.0,1433595600.0,0.4007398273736128,1346.6666666666667,19.0,1.0,9.0,17.0,15.0,8.0,2.0,36.0,11.0,14.0,53.0,1.0,3.0,12.0,0.0,7.0,6.0,130.0,3.0,2.0,5.0,12.0,19.0,0.0,0.0,73.0,3.0,59.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-41.0,2015-06-06 13:00:00
1012,611.0,Messi,1169.0,1951.0,1908.0,1451487900.0,0.3978996499416569,1347.1615720524017,20.0,1.0,9.0,18.0,15.0,8.0,3.0,36.0,11.0,14.0,54.0,1.0,3.0,13.0,0.0,7.0,6.0,132.0,3.0,2.0,5.0,13.0,19.0,0.0,0.0,73.0,3.0,61.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-43.0,2015-12-30 15:05:00
1013,613.0,Messi,242.0,1908.0,1938.0,1452789300.0,0.3972286374133949,1345.6896551724135,21.0,1.0,9.0,18.0,15.0,8.0,3.0,36.0,11.0,14.0,55.0,1.0,3.0,13.0,0.0,7.0,7.0,135.0,3.0,2.0,5.0,13.0,19.0,0.0,0.0,73.0,3.0,61.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,30.0,2016-01-14 16:35:00
5837,743.0,Marco_L_T,563.0,1619.0,1658.0,1481726100.0,0.4,1425.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2016-12-14 14:35:00
5838,745.0,Marco_L_T,78.0,1658.0,1794.0,1481992500.0,0.3142857142857143,1580.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2016-12-17 16:35:00
5839,746.0,Marco_L_T,414.0,1794.0,1788.0,1482057300.0,0.3571428571428571,1535.7142857142858,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2016-12-18 10:35:00
5840,752.0,Marco_L_T,284.0,1788.0,1790.0,1482656700.0,0.3614457831325301,1533.3333333333333,4.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,11.0,0.0,2.0,0.0,3.0,8.0,0.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2016-12-25 09:05:00
5841,750.0,Marco_L_T,1026.0,1790.0,1823.0,1483107300.0,0.3185840707964602,1560.0,5.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,12.0,0.0,2.0,0.0,3.0,9.0,0.0,1.0,10.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2016-12-30 14:15:00
5842,754.0,Marco_L_T,515.0,1823.0,1813.0,1483713300.0,0.336,1600.0,8.0,3.0,3.0,7.0,5.0,1.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,5.0,0.0,1.0,4.0,15.0,2.0,2.0,0.0,3.0,9.0,0.0,1.0,11.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,2017-01-06 14:35:00
5843,757.0,Marco_L_T,1169.0,1813.0,1791.0,1484235300.0,0.3285714285714285,1605.0,9.0,3.0,3.0,8.0,5.0,1.0,0.0,1.0,3.0,8.0,8.0,0.0,0.0,6.0,0.0,1.0,4.0,18.0,2.0,2.0,0.0,3.0,11.0,0.0,1.0,13.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,2017-01-12 15:35:00
5844,758.0,Marco_L_T,54.0,1791.0,1907.0,1484838300.0,0.3475609756097561,1576.470588235294,11.0,3.0,3.0,9.0,6.0,2.0,1.0,4.0,5.0,11.0,9.0,0.0,0.0,9.0,0.0,1.0,6.0,20.0,2.0,3.0,0.0,6.0,11.0,0.0,2.0,16.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2017-01-19 15:05:00
5845,759.0,Marco_L_T,294.0,1907.0,1874.0,1485108900.0,0.3595505617977528,1593.103448275862,14.0,3.0,3.0,10.0,6.0,2.0,1.0,4.0,5.0,11.0,11.0,0.0,0.0,12.0,0.0,1.0,6.0,23.0,2.0,3.0,0.0,8.0,15.0,0.0,2.0,19.0,1.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,2017-01-22 18:15:00
5846,764.0,Marco_L_T,329.0,1874.0,1871.0,1486042500.0,0.374015748031496,1676.470588235294,22.0,3.0,8.0,19.0,10.0,3.0,1.0,7.0,8.0,17.0,19.0,0.0,0.0,15.0,0.0,1.0,6.0,34.0,2.0,6.0,0.0,12.0,21.0,0.0,2.0,28.0,1.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2017-02-02 13:35:00
5847,767.0,Marco_L_T,31.0,1871.0,1988.0,1487408700.0,0.3721804511278195,1661.797752808989,22.0,3.0,8.0,19.0,11.0,3.0,1.0,7.0,9.0,17.0,20.0,0.0,0.0,15.0,0.0,2.0,6.0,37.0,2.0,7.0,0.0,12.0,22.0,0.0,2.0,28.0,1.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2017-02-18 09:05:00
6478,768.0,ltf0501,3872.0,1454.0,1375.0,1487606700.0,0.5,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,2017-02-20 16:05:00
6479,776.0,ltf0501,905.0,1375.0,1505.0,1487861100.0,0.4285714285714285,1375.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,2017-02-23 14:45:00
